relation_id,source_type,source_id,relation_type,target_type,target_id
16572,disease,424,supports,disease,177
16573,symptom,84,supports,symptom,600
16574,acupoint,370,supports,acupoint,375
16575,symptom,203,treats,disease,395
16576,symptom,141,supports,acupoint,326
16577,disease,140,related_to,acupoint,145
16578,disease,283,treats,symptom,124
16579,acupoint,496,supports,acupoint,769
16580,symptom,289,supports,disease,158
16581,symptom,462,related_to,acupoint,731
16582,symptom,422,supports,symptom,316
16583,symptom,373,treats,disease,23
16584,acupoint,246,supports,disease,143
16585,acupoint,234,related_to,symptom,325
16586,symptom,25,related_to,disease,714
16587,symptom,26,related_to,disease,739
16588,symptom,114,treats,symptom,442
16589,acupoint,34,supports,symptom,34
16590,acupoint,4,treats,symptom,106
16591,acupoint,263,treats,acupoint,371
16592,symptom,519,related_to,symptom,46
16593,disease,612,supports,disease,1
16594,acupoint,659,treats,disease,46
16595,symptom,172,supports,acupoint,128
16596,acupoint,631,supports,symptom,333
16597,disease,168,related_to,acupoint,502
16598,acupoint,529,supports,acupoint,502
16599,acupoint,131,supports,disease,123
16600,acupoint,383,supports,acupoint,786
16601,disease,595,related_to,disease,5
16602,disease,47,treats,disease,113
16603,symptom,708,treats,acupoint,120
16604,acupoint,51,supports,symptom,279
16605,symptom,359,treats,disease,268
16606,acupoint,9,supports,symptom,217
16607,disease,685,treats,symptom,748
16608,symptom,522,supports,symptom,218
16609,disease,766,related_to,disease,394
16610,disease,578,related_to,disease,518
16611,symptom,606,related_to,symptom,159
16612,disease,717,supports,symptom,594
16613,symptom,73,treats,disease,668
16614,symptom,749,treats,disease,711
16615,symptom,265,related_to,disease,403
16616,symptom,643,treats,acupoint,446
16617,disease,229,supports,symptom,754
16618,acupoint,526,supports,acupoint,611
16619,disease,516,supports,disease,392
16620,symptom,715,treats,disease,380
16621,symptom,654,related_to,symptom,327
16622,acupoint,404,related_to,acupoint,437
16623,acupoint,352,related_to,disease,304
16624,symptom,523,related_to,disease,178
16625,disease,32,related_to,disease,116
16626,disease,549,treats,acupoint,124
16627,disease,183,treats,symptom,736
16628,disease,479,treats,symptom,244
16629,symptom,34,treats,acupoint,462
16630,acupoint,334,related_to,disease,286
16631,acupoint,174,related_to,disease,96
16632,acupoint,257,treats,acupoint,7
16633,symptom,340,supports,symptom,647
16634,acupoint,31,supports,symptom,488
16635,symptom,16,supports,disease,665
16636,acupoint,395,supports,disease,99
16637,symptom,759,treats,disease,665
16638,disease,426,treats,disease,641
16639,symptom,371,treats,symptom,334
16640,symptom,150,supports,disease,526
16641,acupoint,213,supports,symptom,98
16642,acupoint,27,treats,acupoint,760
16643,acupoint,761,related_to,symptom,620
16644,disease,525,related_to,disease,790
16645,symptom,415,related_to,symptom,161
16646,acupoint,758,treats,disease,502
16647,symptom,565,treats,acupoint,172
16648,symptom,116,treats,disease,577
16649,acupoint,620,treats,acupoint,56
16650,disease,320,supports,acupoint,386
16651,disease,683,treats,acupoint,766
16652,acupoint,309,supports,acupoint,642
16653,symptom,57,related_to,symptom,193
16654,disease,2,treats,acupoint,473
16655,disease,686,treats,disease,693
16656,acupoint,134,treats,acupoint,600
16657,symptom,347,supports,acupoint,58
16658,symptom,441,supports,acupoint,524
16659,disease,202,supports,symptom,152
16660,symptom,93,treats,disease,196
16661,symptom,800,related_to,acupoint,701
16662,symptom,121,supports,disease,147
16663,disease,279,treats,symptom,199
16664,acupoint,85,related_to,disease,443
16665,acupoint,195,related_to,acupoint,119
16666,acupoint,372,supports,disease,664
16667,symptom,358,supports,disease,312
16668,symptom,700,treats,symptom,470
16669,symptom,62,supports,symptom,351
16670,disease,506,related_to,acupoint,269
16671,acupoint,768,supports,disease,189
16672,disease,229,treats,disease,273
16673,acupoint,664,treats,symptom,215
16674,disease,238,supports,acupoint,56
16675,symptom,274,related_to,symptom,710
16676,disease,286,treats,symptom,129
16677,symptom,570,related_to,acupoint,751
16678,symptom,723,treats,disease,492
16679,symptom,775,treats,disease,266
16680,acupoint,327,treats,acupoint,488
16681,symptom,25,treats,disease,475
16682,disease,177,treats,symptom,745
16683,symptom,469,supports,symptom,576
16684,symptom,504,supports,acupoint,553
16685,disease,521,treats,disease,349
16686,acupoint,49,supports,acupoint,81
16687,symptom,176,treats,disease,291
16688,symptom,766,treats,disease,432
16689,acupoint,327,treats,symptom,386
16690,disease,116,supports,acupoint,151
16691,acupoint,603,related_to,acupoint,6
16692,acupoint,73,related_to,disease,584
16693,disease,191,treats,acupoint,607
16694,symptom,240,treats,disease,612
16695,symptom,679,supports,acupoint,36
16696,disease,714,treats,symptom,747
16697,disease,44,supports,disease,581
16698,disease,129,treats,symptom,104
16699,acupoint,751,supports,symptom,115
16700,symptom,711,supports,disease,9
16701,symptom,615,supports,disease,50
16702,acupoint,51,treats,symptom,561
16703,symptom,627,treats,acupoint,763
16704,acupoint,132,treats,acupoint,409
16705,acupoint,577,related_to,acupoint,196
16706,acupoint,506,related_to,symptom,411
16707,acupoint,173,related_to,symptom,2
16708,disease,136,supports,symptom,62
16709,disease,619,treats,symptom,294
16710,disease,440,supports,disease,622
16711,acupoint,655,supports,acupoint,50
16712,acupoint,222,treats,symptom,782
16713,acupoint,454,supports,symptom,653
16714,symptom,748,supports,symptom,64
16715,disease,275,related_to,acupoint,6
16716,disease,589,treats,symptom,259
16717,symptom,175,treats,disease,635
16718,symptom,736,supports,acupoint,62
16719,acupoint,498,treats,symptom,56
16720,disease,592,supports,disease,543
16721,acupoint,337,related_to,acupoint,110
16722,disease,285,treats,acupoint,101
16723,acupoint,69,supports,disease,499
16724,acupoint,354,treats,acupoint,703
16725,acupoint,59,related_to,disease,252
16726,disease,203,related_to,symptom,301
16727,symptom,172,supports,acupoint,438
16728,disease,686,treats,disease,357
16729,disease,546,related_to,symptom,99
16730,acupoint,651,supports,acupoint,394
16731,disease,188,related_to,symptom,84
16732,disease,800,supports,disease,636
16733,disease,118,supports,symptom,302
16734,disease,331,supports,symptom,347
16735,disease,751,related_to,acupoint,634
16736,symptom,582,treats,symptom,16
16737,acupoint,437,treats,acupoint,481
16738,symptom,146,related_to,acupoint,388
16739,acupoint,528,treats,acupoint,329
16740,acupoint,460,treats,disease,545
16741,symptom,130,treats,acupoint,793
16742,acupoint,499,treats,acupoint,286
16743,disease,476,related_to,acupoint,34
16744,acupoint,323,related_to,acupoint,339
16745,disease,459,supports,acupoint,106
16746,disease,251,supports,acupoint,150
16747,disease,729,related_to,disease,670
16748,symptom,674,supports,acupoint,688
16749,symptom,131,related_to,disease,9
16750,disease,145,supports,symptom,231
16751,acupoint,260,treats,acupoint,43
16752,symptom,339,related_to,acupoint,40
16753,symptom,302,treats,symptom,480
16754,symptom,708,related_to,disease,402
16755,disease,143,related_to,acupoint,740
16756,acupoint,729,treats,acupoint,208
16757,acupoint,366,related_to,acupoint,88
16758,acupoint,648,related_to,disease,85
16759,symptom,705,related_to,acupoint,727
16760,disease,378,treats,disease,685
16761,acupoint,765,supports,disease,479
16762,acupoint,628,treats,disease,127
16763,symptom,781,related_to,symptom,226
16764,disease,590,related_to,acupoint,472
16765,disease,406,related_to,symptom,463
16766,symptom,732,supports,acupoint,58
16767,disease,676,supports,disease,746
16768,symptom,154,treats,disease,347
16769,disease,20,related_to,symptom,796
16770,disease,282,supports,symptom,207
16771,symptom,474,treats,disease,216
16772,acupoint,198,related_to,disease,195
16773,symptom,115,related_to,disease,518
16774,acupoint,735,related_to,disease,259
16775,acupoint,106,treats,acupoint,754
16776,symptom,185,related_to,acupoint,358
16777,symptom,429,related_to,acupoint,304
16778,symptom,510,related_to,acupoint,661
16779,acupoint,491,supports,disease,714
16780,acupoint,436,supports,disease,473
16781,symptom,347,supports,disease,24
16782,symptom,111,related_to,disease,747
16783,symptom,377,related_to,acupoint,383
16784,disease,630,related_to,acupoint,679
16785,disease,774,treats,symptom,188
16786,acupoint,282,treats,symptom,561
16787,acupoint,62,supports,disease,540
16788,symptom,433,treats,acupoint,255
16789,symptom,334,treats,disease,744
16790,acupoint,154,treats,acupoint,660
16791,acupoint,728,supports,disease,549
16792,disease,711,supports,symptom,510
16793,acupoint,169,related_to,symptom,575
16794,symptom,603,related_to,acupoint,626
16795,symptom,726,treats,symptom,289
16796,disease,366,supports,disease,635
16797,symptom,621,treats,disease,267
16798,acupoint,156,supports,symptom,45
16799,acupoint,611,related_to,symptom,15
16800,symptom,290,related_to,acupoint,450
16801,disease,607,treats,symptom,112
16802,disease,77,related_to,disease,515
16803,symptom,269,supports,symptom,328
16804,acupoint,382,treats,symptom,395
16805,acupoint,245,related_to,symptom,15
16806,disease,427,supports,acupoint,444
16807,acupoint,456,related_to,symptom,20
16808,disease,515,supports,disease,584
16809,disease,257,related_to,disease,142
16810,acupoint,337,related_to,acupoint,296
16811,symptom,627,related_to,disease,735
16812,disease,334,related_to,disease,289
16813,acupoint,612,supports,symptom,600
16814,disease,703,supports,acupoint,5
16815,symptom,452,treats,acupoint,288
16816,disease,420,related_to,acupoint,737
16817,symptom,371,supports,acupoint,137
16818,symptom,421,supports,acupoint,140
16819,disease,497,treats,acupoint,23
16820,disease,165,treats,disease,275
16821,symptom,27,supports,symptom,66
16822,symptom,663,treats,symptom,780
16823,disease,757,treats,disease,443
16824,symptom,235,related_to,disease,523
16825,symptom,110,supports,symptom,24
16826,acupoint,730,treats,acupoint,272
16827,symptom,30,supports,acupoint,322
16828,disease,547,treats,disease,502
16829,acupoint,536,treats,acupoint,616
16830,symptom,600,related_to,acupoint,300
16831,symptom,530,treats,disease,418
16832,acupoint,189,related_to,disease,49
16833,acupoint,416,treats,symptom,226
16834,acupoint,517,supports,symptom,748
16835,disease,350,treats,disease,480
16836,disease,558,related_to,disease,676
16837,acupoint,416,related_to,acupoint,449
16838,symptom,696,related_to,symptom,607
16839,disease,752,related_to,acupoint,345
16840,disease,134,treats,disease,93
16841,symptom,122,related_to,symptom,274
16842,symptom,620,supports,disease,583
16843,symptom,176,supports,disease,224
16844,disease,710,supports,disease,669
16845,disease,629,treats,disease,714
16846,acupoint,476,related_to,symptom,690
16847,symptom,278,supports,symptom,57
16848,disease,620,supports,disease,722
16849,acupoint,781,treats,symptom,262
16850,acupoint,11,treats,acupoint,566
16851,symptom,752,supports,disease,660
16852,acupoint,385,supports,symptom,18
16853,disease,633,related_to,disease,100
16854,acupoint,506,treats,symptom,130
16855,disease,709,related_to,disease,603
16856,disease,786,supports,symptom,626
16857,symptom,73,supports,symptom,206
16858,disease,735,treats,acupoint,594
16859,disease,508,supports,acupoint,723
16860,acupoint,794,treats,symptom,338
16861,disease,638,related_to,acupoint,508
16862,disease,98,related_to,symptom,643
16863,disease,430,related_to,disease,62
16864,acupoint,157,supports,disease,498
16865,disease,749,treats,disease,31
16866,disease,245,treats,symptom,536
16867,disease,47,related_to,disease,545
16868,symptom,144,related_to,disease,395
16869,symptom,431,treats,acupoint,554
16870,symptom,171,related_to,acupoint,533
16871,acupoint,569,supports,disease,750
16872,acupoint,453,supports,disease,39
16873,disease,319,related_to,acupoint,546
16874,symptom,457,treats,disease,298
16875,symptom,84,supports,disease,681
16876,acupoint,494,supports,acupoint,18
16877,acupoint,491,supports,disease,658
16878,symptom,509,supports,disease,196
16879,acupoint,760,treats,disease,48
16880,acupoint,40,supports,symptom,274
16881,symptom,223,related_to,disease,612
16882,disease,763,treats,disease,346
16883,disease,796,related_to,disease,732
16884,symptom,192,treats,acupoint,218
16885,disease,9,related_to,symptom,607
16886,disease,198,related_to,disease,138
16887,symptom,693,related_to,symptom,705
16888,symptom,225,treats,acupoint,338
16889,acupoint,588,supports,symptom,370
16890,symptom,406,treats,symptom,463
16891,symptom,37,supports,symptom,368
16892,disease,557,supports,symptom,116
16893,symptom,524,treats,disease,274
16894,symptom,677,supports,symptom,15
16895,symptom,604,related_to,acupoint,720
16896,acupoint,380,related_to,disease,143
16897,disease,436,treats,acupoint,35
16898,acupoint,310,related_to,symptom,710
16899,symptom,293,treats,symptom,674
16900,symptom,282,treats,acupoint,519
16901,symptom,304,treats,symptom,767
16902,disease,421,related_to,symptom,304
16903,disease,689,treats,disease,318
16904,symptom,485,treats,symptom,585
16905,disease,121,treats,symptom,697
16906,symptom,48,related_to,symptom,370
16907,disease,710,treats,disease,127
16908,acupoint,20,supports,symptom,30
16909,acupoint,675,supports,symptom,491
16910,symptom,328,treats,disease,711
16911,acupoint,742,related_to,disease,32
16912,disease,578,related_to,acupoint,380
16913,symptom,76,related_to,acupoint,477
16914,acupoint,124,supports,symptom,131
16915,acupoint,80,treats,acupoint,455
16916,acupoint,238,related_to,symptom,72
16917,acupoint,129,supports,symptom,39
16918,acupoint,47,treats,symptom,343
16919,symptom,307,treats,symptom,654
16920,symptom,486,related_to,symptom,364
16921,acupoint,224,treats,disease,423
16922,disease,30,related_to,disease,460
16923,acupoint,403,supports,disease,116
16924,disease,62,treats,acupoint,398
16925,symptom,357,related_to,acupoint,763
16926,acupoint,640,related_to,symptom,292
16927,symptom,657,related_to,acupoint,788
16928,symptom,571,treats,acupoint,539
16929,symptom,153,treats,symptom,514
16930,symptom,783,related_to,acupoint,487
16931,disease,129,treats,acupoint,524
16932,acupoint,648,supports,acupoint,569
16933,symptom,352,treats,symptom,494
16934,disease,670,treats,acupoint,637
16935,symptom,491,treats,symptom,19
16936,disease,513,supports,disease,552
16937,acupoint,562,treats,acupoint,786
16938,disease,73,treats,symptom,754
16939,acupoint,339,treats,disease,601
16940,symptom,661,treats,acupoint,66
16941,disease,720,supports,symptom,283
16942,disease,677,supports,disease,646
16943,symptom,657,related_to,acupoint,85
16944,disease,420,supports,disease,786
16945,acupoint,283,supports,acupoint,100
16946,disease,124,related_to,symptom,429
16947,symptom,347,related_to,acupoint,625
16948,acupoint,788,treats,symptom,102
16949,symptom,111,supports,acupoint,295
16950,disease,257,supports,symptom,676
16951,symptom,49,related_to,symptom,551
16952,symptom,640,treats,disease,55
16953,disease,505,treats,acupoint,592
16954,symptom,244,supports,acupoint,182
16955,acupoint,540,treats,acupoint,651
16956,acupoint,142,treats,disease,154
16957,acupoint,276,supports,symptom,313
16958,acupoint,469,supports,symptom,112
